Month,Cycle,"Type of Tpr","Start Date","End Date","Scheme ID","Scheme Name","ND Code","ND Name","Invoice Number","ND Location","RD Code","RD Name",City,"Billing Location","Retailer Code","Retailer Name",Asin,Model,"Internal name",Dsn,"Sale Date","Activation Date",Remarks,Type,"Activation %","Promo Qty","Sold Qty","Margin %",MRP,"Base Price","Invoice Price","TPR Discount","BAU Discount","Discounted Mrp","Discounted base price","Discounted Invoice Price","Loss to Revenue per unit (without GST)","Elegible for TPR","TPR Payout Value","Final CN",Partner,"Eligible for BAU Payout","BAU Payout Value",Status
12,1,BAU,,,,,REDARMS,Redington,,Delhi,RDNAV1,Navrang,"New Delhi",Delhi,807838,"South Delhi Stationers",B01EU2M62S,"Fire TV Stick with Voice Remote",TANK,G070L80971950MTC,2020-12-06,,BAU,,0,1,0,17,3999,2812.86,3319.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,,,,,REDARMS,Redington,2011991000158,Visakhapatnam,RDNAV1,Navrang,Delhi,Delhi,9435,"Empire Stationery Mart Delhi",B07SMNPCGK,"Echo Show 8 - Black",Crown,G0916D09952203ES,2020-12-06,2020-06-08,BAU,,0,1,1,17,12999,9143.36,10789.17,0,3500,9499,6681.50,7884.17,2461.86,No,0,2461.86,GT,Yes,2461.86,"BAU Extended"
12,1,BAU,,,,,REDARMS,Redington,2011991000160,Calicut,RDNAV1,Navrang,Delhi,Delhi,9452,"Satnam Electronics-Greater Kailash I-Delhi",B07SLJBBCS,"Echo Show 8 - White",Crown,G0918309003501XX,2020-12-06,2020-11-16,BAU,,0,1,1,17,12999,9143.36,10789.17,0,3500,9499,6681.50,7884.17,2461.86,No,0,2461.86,GT,Yes,2461.86,"BAU Extended"
12,1,BAU,,,,,REDARMS,Redington,2010991000497,Delhi,RDNAV1,Navrang,Delhi,Delhi,627762,"Ahuja Sons- Khan Market",B078YMSW15,"Echo Auto - Add Alexa to your car",MUFFIN,G0W0SW089446F2PB,2020-12-06,,BAU,,0,1,0,17,4999,3516.25,4149.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,,,,,REDARMS,Redington,2010991000497,Delhi,RDNAV1,Navrang,"New Delhi",Delhi,278993,"Allex Electronics",B078YMSW15,"Echo Auto - Add Alexa to your car",MUFFIN,G0W0SW089446F78A,2020-12-06,,BAU,,0,1,0,17,4999,3516.25,4149.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,,,,,IMLARMS,IML,2108991000091,"Bypass Police Chowki, Mumbai",RDSEK1,Sektra,Mumbai,Maharashtra,725475,"Jolly Emporium",B084DWH53T,"Echo Dot 4th Gen Black",Brownie,G091AA07043219W3,2020-12-06,2020-11-28,BAU,,0,1,0,17,4499,3164.55,3734.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,,,,,IMLARMS,IML,2108991000109,"Bypass Police Chowki, Mumbai",RDSEK1,Sektra,Mumbai,Maharashtra,763949,"Cell World- Vashi",B084DWH53T,"Echo Dot 4th Gen Black",Brownie,G091AA05041301GB,2020-12-06,2020-11-28,BAU,,0,1,0,17,4499,3164.55,3734.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,,,,,IMLARMS,IML,2107991000258,"Bypass Police Chowki, Mumbai",RDSEK1,Sektra,Mumbai,Maharashtra,769316,"Swastik Mobile Kalyan ",B084DWH53T,"Echo Dot 4th Gen Black",Brownie,G091AA0503770E44,2020-12-06,2020-11-27,BAU,,0,1,0,17,4499,3164.55,3734.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,,,,,IMLARMS,IML,2107991000261,"Bypass Police Chowki, Mumbai",RDSEK1,Sektra,Mumbai,Maharashtra,871233,"Shree Ganesh Electronics (Kalyan)",B084DWH53T,"Echo Dot 4th Gen Black",Brownie,G091AA0503830GUJ,2020-12-06,2020-12-02,BAU,,0,1,0,17,4499,3164.55,3734.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,,,,,IMLARMS,IML,2011991000289,Kolkata,RDKDE1,"KD Electronics",Kolkata,"West Bengal",9524,"Great Eastern Techno City  Sarat Bose Road",B0791YHVMK,"Fire TV Stick with All New Alexa Voice Remote","TANK L",G070L82394120WKM,2020-12-03,2020-12-05,BAU,,0,1,1,17,3999,2812.86,3319.17,0,1000,2999,2109.47,2489.17,703.39,No,0,703.39,ROT,Yes,703.39,"BAU Extended"
12,1,BAU,,,,,IMLARMS,IML,2107991000105,"Bypass Police Chowki, Mumbai",RDKDE1,"KD Electronics",Kolkata,"West Bengal",9524,"Great Eastern Techno City  Sarat Bose Road",B07ZZW86G4,"Fire TV Stick Lite",Sheldon,G071CQ0803740GWT,2020-12-03,2020-12-07,BAU,,0,1,0,17,2999,2109.47,2489.17,0,0,0,0.00,0.00,0,No,0,0,ROT,Yes,0,"BAU Extended"
12,1,BAU,,,,,REDARMS,Redington,2011991000158,Visakhapatnam,RDNAV1,Navrang,Delhi,Delhi,9117,"Avast Photos Pvt. Ltd",B07SMNPCGK,"Echo Show 8 - Black",Crown,G0916D09952203CJ,2020-12-06,2020-06-29,BAU,,0,1,1,17,12999,9143.36,10789.17,0,3500,9499,6681.50,7884.17,2461.86,No,0,2461.86,GT,Yes,2461.86,"BAU Extended"
12,1,BAU,,,,,IMLARMS,IML,2107991000512,"Bypass Police Chowki, Mumbai","RDVIANET ",VIANET,Pune,Maharashtra,143088,"Audio Palace",B07PFFMP9P,"All-new Echo Dot (3rd Gen)-Black",Crumpet,G090XG11037706JD,2020-12-05,2020-12-05,BAU,,0,1,1,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,703.39,GT,Yes,703.39,"BAU Extended"
12,1,BAU,,,,,IMLARMS,IML,2107991000512,"Bypass Police Chowki, Mumbai","RDVIANET ",VIANET,Pune,Maharashtra,143088,"Audio Palace",B07PFFMP9P,"All-new Echo Dot (3rd Gen)-Black",Crumpet,G090XG11037602M1,2020-12-05,2020-12-05,BAU,,0,1,1,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,703.39,GT,Yes,703.39,"BAU Extended"
12,1,BAU,,,,,IMLARMS,IML,2107991000398,"Withalwadi, Pune","RDVIANET ",VIANET,Pune,Maharashtra,143088,"Audio Palace",B084KSRFXJ,"Echo Dot 4th Gen Blue",Brownie,G091EU050384022F,2020-12-05,,BAU,,0,1,0,17,4499,3164.55,3734.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,,,,,IMLARMS,IML,2105991000106,"Bypass Police Chowki, Mumbai",RDSEK1,Sektra,Mumbai,Maharashtra,197312,"Cell City- Bandra",B0791YHVMK,"Fire TV Stick with All New Alexa Voice Remote","TANK L",G070L824025757UR,2020-12-05,2020-11-30,BAU,,0,1,1,17,3999,2812.86,3319.17,0,1000,2999,2109.47,2489.17,703.39,No,0,703.39,GT,Yes,703.39,"BAU Extended"
12,1,BAU,,,,,IMLARMS,IML,,Bhiwandi,RDSEK1,Sektra,Mumbai,Maharashtra,9687,"Sektra Infosystems Pvt.Ltd.",B01EU2M62S,"Fire TV Stick with Voice Remote",TANK,G070L81473422DTU,2020-12-05,2020-11-29,BAU,,0,1,0,17,3999,2812.86,3319.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,,,,,IMLARMS,IML,2104991000314,"Bypass Police Chowki, Mumbai",RDSEK1,Sektra,Mumbai,Maharashtra,153207,"KRISHNA ELECTROINDIA",B07P9B3W1G,"Echo (3rd gen) Black",Pascal,G2A14Q040162042D,2020-12-06,2020-11-28,BAU,,0,1,1,17,9999,7033.19,8299.17,0,3000,6999,4923.03,5809.17,2110.16,No,0,2110.16,GT,Yes,2110.16,"BAU Extended"
12,1,BAU,,,,,IMLARMS,IML,2107991000147,Kolkata,RDKDE1,"KD Electronics",Kolkata,"West Bengal",9990,"Starmark  Mani Square Kolkata",B07PKXJN7J,"All-new Echo Dot (3rd Gen)- Grey",Crumpet,G0911W10023507X5,2020-12-05,2020-12-05,BAU,,0,1,1,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,703.39,GT,Yes,703.39,"BAU Extended"
12,1,BAU,,,,,IMLARMS,IML,2104991000094,Kolkata,RDKDE1,"KD Electronics",Kolkata,"West Bengal",9990,"Starmark  Mani Square Kolkata",B0791YHVMK,"Fire TV Stick with All New Alexa Voice Remote","TANK L",G070L82292662D3L,2020-12-05,,BAU,,0,1,1,17,3999,2812.86,3319.17,0,1000,2999,2109.47,2489.17,703.39,No,0,703.39,GT,Yes,703.39,"BAU Extended"
12,1,BAU,,,,,IMLARMS,IML,2107991000105,"Bypass Police Chowki, Mumbai",RDKDE1,"KD Electronics",Kolkata,"West Bengal",9992,"Starmark  Quest Mall Kolkata",B07ZZW86G4,"Fire TV Stick Lite",Sheldon,G071CQ0803740AQ3,2020-12-08,2020-12-08,BAU,,0,1,0,17,2999,2109.47,2489.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,,,,,IMLARMS,IML,2107991000512,"Bypass Police Chowki, Mumbai","RDVIANET ",VIANET,Pune,Maharashtra,143088,"Audio Palace",B07PFFMP9P,"All-new Echo Dot (3rd Gen)-Black",Crumpet,G090XG1103770738,2020-12-05,2020-12-05,BAU,,0,1,1,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,703.39,GT,Yes,703.39,"BAU Extended"
12,1,Promo,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",REDARMS,Redington,2107991000065,"Phase-1, Okhla, Delhi",RDNAV1,Navrang,Gurgaon,Haryana,9888,"Ahuja Electronics  Gurgaon",B07ZZW86G4,"Fire TV Stick Lite",Sheldon,G071CQ0803742AWM,2020-12-11,,"FRO Awaited",<=7,0,1,1,17,2999,2109.47,2489.17,600,0,2399,1687.43,1991.17,422.04,Yes,422.04,422.04,GT,No,,"Claim Approved"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",REDARMS,Redington,,Ahmedabad,RDSAG1,"SAGAR INTERNATIONAL",Ludhiana,Punjab,872575,"Mobile Planet",B07SMNPCGK,"Echo Show 8 - Black",Crown,G0916D10042404QG,2020-12-11,,BAU,,0,1,1,17,12999,9143.36,10789.17,0,3500,9499,6681.50,7884.17,2461.86,No,0,2461.86,GT,Yes,2461.86,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2104991000289,"Withalwadi, Pune","RDVIANET ",VIANET,Pune,Maharashtra,920379,"Devyani enterprises",B07PFFMP9P,"All-new Echo Dot (3rd Gen)-Black",Crumpet,G090XG10011511K6,2020-12-11,2020-12-11,BAU,,0,1,1,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,703.39,GT,Yes,703.39,"BAU Extended"
12,1,BAU,,,,,IMLARMS,IML,2103991000309,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,485613,"Kabir World",B07PKXJN7J,"All-new Echo Dot (3rd Gen)- Grey",Crumpet,G0911W1001240079,2020-12-10,2020-12-05,BAU,,0,1,1,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,703.39,GT,Yes,703.39,"BAU Extended"
12,1,Promo,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",REDARMS,Redington,2107991000401,Ludhiana,RDSAG1,"Sagar International",Ludhiana,Punjab,898736,"Middha Electronics",B07ZZW86G4,"Fire TV Stick Lite",Sheldon,G071CQ09040377F3,2020-12-11,,"FRO Awaited",<=7,75,1,1,17,2999,2109.47,2489.17,600,0,2399,1687.43,1991.17,422.04,Yes,422.04,422.04,GT,No,,"Claim Approved"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",REDARMS,Redington,2107991000089,Lucknow,RDSAG1,"Sagar International",Ludhiana,Punjab,898736,"Middha Electronics",B07ZZX5ZSW,"Fire TV Stick-3rd generation",Sheldon+,G071EL0803741RAW,2020-12-11,2020-12-03,"Prior FRO. Invalid",,0,0,0,17,3999,2812.86,3319.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",REDARMS,Redington,2107991000089,Lucknow,RDSAG1,"Sagar International",Ludhiana,Punjab,898736,"Middha Electronics",B07ZZX5ZSW,"Fire TV Stick-3rd generation",Sheldon+,G071EL0803741PEB,2020-12-11,2020-12-01,"Prior FRO. Invalid",,0,0,0,17,3999,2812.86,3319.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",REDARMS,Redington,2105991000219,Ludhiana,RDSAG1,"Sagar International",Jalandhar,Punjab,930723,"Akash Mobile Mart",B0791YHVMK,"Fire TV Stick with All New Alexa Voice Remote","TANK L",G070L82402540DUW,2020-12-11,2020-12-09,BAU,,0,1,1,17,3999,2812.86,3319.17,0,1000,2999,2109.47,2489.17,703.39,No,0,703.39,GT,Yes,703.39,"BAU Extended"
12,1,BAU,,,,,IMLARMS,IML,2107991000052,"Village Navapura, Ahmedabad",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,485613,"Kabir World",B07PFFMP9P,"All-new Echo Dot (3rd Gen)-Black",Crumpet,G090xg1002150s32,2020-12-10,2020-12-02,BAU,,0,1,1,17,4499,3164.55,3734.17,0,1000,3499,2461.16,2904.17,703.39,No,0,703.39,GT,Yes,703.39,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",REDARMS,Redington,2107991000401,Ludhiana,RDSAG1,"Sagar International",Ludhiana,Punjab,898736,"Middha Electronics",B07ZZW86G4,"Fire TV Stick Lite",Sheldon,G071CQ0904037BDQ,2020-12-11,2020-11-30,"Prior FRO. Invalid",,0,0,0,17,2999,2109.47,2489.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2107991000531, BALLABHGARH,RDSAG1,"Sagar International",Ludhiana,Punjab,800679,"Gagan Phone World",B085FY9NK8,"All-new Echo (4th Gen) Black",Laser,G2A1A603037400S2,2020-12-11,2020-12-14,BAU,,0,1,1,17,9999,7033.19,8299.17,0,1000,8999,6329.81,7469.17,703.38,No,0,703.38,GT,Yes,703.38,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",REDARMS,Redington,2.10799E+12,Cochin,RDSAG1,"Sagar International",Jalandhar,Punjab,930723,"Akash Mobile Mart",B07SLJBBCS,"Echo Show 8 - White",Crown,G091830902550095,2020-12-11,,BAU,,0,1,1,17,12999,9143.36,10789.17,0,3500,9499,6681.50,7884.17,2461.86,No,0,2461.86,GT,Yes,2461.86,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2107991000265,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Rajkot,Gujarat,9571,"Poojara Telecom Pvt Ltd",B07ZZW86G4,"Fire TV Stick Lite",Sheldon,G071CQ0803841D3C,2020-12-11,2020-12-07,"Prior FRO. Invalid",,0,0,0,17,2999,2109.47,2489.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2107991000265,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Rajkot,Gujarat,9571,"Poojara Telecom Pvt Ltd",B07ZZW86G4,"Fire TV Stick Lite",Sheldon,G071CQ0803841CDC,2020-12-11,2020-12-09,"Prior FRO. Invalid",,0,0,0,17,2999,2109.47,2489.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2107991000028,"Village Navapura, Ahmedabad",IMLHARIOM,"Hariom Communication LLP",Rajkot,Gujarat,9571,"Poojara Telecom Pvt Ltd",B07ZZX5ZSW,"Fire TV Stick-3rd generation",Sheldon+,G071EL08037415D0,2020-12-11,2020-12-04,"Prior FRO. Invalid",,0,0,0,17,3999,2812.86,3319.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,,,,,IMLARMS,IML,2107991000278,"Village Navapura, Ahmedabad",IMLHARIOM,"Hariom Communication LLP",Palanpur,Gujarat,920826,"POOJARA STORE PALANPUR",B07ZZW86G4,"Fire TV Stick Lite",Sheldon,G071CQ090387092G,2020-12-10,2020-12-02,BAU,,0,1,0,17,2999,2109.47,2489.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2107991000265,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Rajkot,Gujarat,9571,"Poojara Telecom Pvt Ltd",B07ZZW86G4,"Fire TV Stick Lite",Sheldon,G071CQ0803841CE6,2020-12-11,2020-12-03,"Prior FRO. Invalid",,0,0,0,17,2999,2109.47,2489.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,,,,,IMLARMS,IML,2106991000065,"Bypass Police Chowki, Mumbai",IMLHARIOM,"Hariom Communication LLP",Ahmedabad,Gujarat,440723,"POOJARA STORE VANDEMATRAM",B079QQZZJK,"Amazon FireTV stick 4K",Mantis,G070VM1602831PFD,2020-12-10,2020-12-03,BAU,,0,1,0,17,5999,4219.64,4979.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2108991000257,"Bypass Police Chowki, Mumbai","RDVIANET ",VIANET,Pune,Maharashtra,758220,"The Maharashtra Store- Pune",B07KD76PWD,"Echo Show (5) - White",Checkers,G0913L0593830RVL,2020-12-11,2020-12-11,BAU,,0,1,1,17,8999,6329.81,7469.17,0,2500,6499,4571.33,5394.17,1758.48,No,0,1758.48,GT,Yes,1758.48,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2105991000192,"Bypass Police Chowki, Mumbai","RDVIANET ",VIANET,Pune,Maharashtra,9775,"New Tirupati Cellular",B0791YHVMK,"Fire TV Stick with All New Alexa Voice Remote","TANK L",G070L824025719R5,2020-12-11,,BAU,,0,1,1,17,3999,2812.86,3319.17,0,1000,2999,2109.47,2489.17,703.39,No,0,703.39,GT,Yes,703.39,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2103991000301,"Withalwadi, Pune","RDVIANET ",VIANET,Pune,Maharashtra,9775,"New Tirupati Cellular",B0791YHVMK,"Fire TV Stick with All New Alexa Voice Remote","TANK L",G070L8229367159Q,2020-12-11,,BAU,,0,1,1,17,3999,2812.86,3319.17,0,1000,2999,2109.47,2489.17,703.39,No,0,703.39,GT,Yes,703.39,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2107991000212,"Withalwadi, Pune","RDVIANET ",VIANET,Pune,Maharashtra,9775,"New Tirupati Cellular",B07ZZW86G4,"Fire TV Stick Lite",Sheldon,G071CQ0803671TNH,2020-12-11,2020-12-07,"Prior FRO. Invalid",,0,0,0,17,2999,2109.47,2489.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,,,,,REDARMS,Redington,2104991000189,"Phase-1, Okhla, Delhi",RDNAV1,Navrang,Gurgaon,Haryana,898901,"Delhi Electonics Galleria Market",B0791YHVMK,"Fire TV Stick with All New Alexa Voice Remote","TANK L",g070l8240252221g,2020-12-09,2020-11-28,BAU,,0,1,1,17,3999,2812.86,3319.17,0,1000,2999,2109.47,2489.17,703.39,No,0,703.39,GT,Yes,703.39,"BAU Extended"
12,1,Promo,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2.10799E+12,"Bypass Police Chowki, Mumbai",RDSEK1,Sektra,Mumbai,Maharashtra,524404,"Style Shop",B07ZZW86G4,"Fire TV Stick Lite",Sheldon,G071CQ0904035GJR,2020-12-11,,"FRO Awaited",<=7,50,1,1,17,2999,2109.47,2489.17,600,0,2399,1687.43,1991.17,422.04,Yes,422.04,422.04,GT,No,,"Claim Approved"
12,1,BAU,,,,,REDARMS,Redington,2104991000189,"Phase-1, Okhla, Delhi",RDNAV1,Navrang,Gurgaon,Haryana,898901,"Delhi Electonics Galleria Market",B0791YHVMK,"Fire TV Stick with All New Alexa Voice Remote","TANK L",g070l824024744mb,2020-12-09,2020-11-28,BAU,,0,1,1,17,3999,2812.86,3319.17,0,1000,2999,2109.47,2489.17,703.39,No,0,703.39,GT,Yes,703.39,"BAU Extended"
12,1,BAU,,,,,REDARMS,Redington,2104991000189,"Phase-1, Okhla, Delhi",RDNAV1,Navrang,Gurgaon,Haryana,898901,"Delhi Electonics Galleria Market",B0791YHVMK,"Fire TV Stick with All New Alexa Voice Remote","TANK L",g070l824025225a7,2020-12-08,2020-11-23,BAU,,0,1,1,17,3999,2812.86,3319.17,0,1000,2999,2109.47,2489.17,703.39,No,0,703.39,GT,Yes,703.39,"BAU Extended"
12,1,BAU,,,,,REDARMS,Redington,2104991000105,"Phase-1, Okhla, Delhi",RDNAV1,Navrang,Gurgaon,Haryana,898901,"Delhi Electonics Galleria Market",B0791YHVMK,"Fire TV Stick with All New Alexa Voice Remote","TANK L",g070l82292572kp6,2020-12-08,2020-11-27,BAU,,0,1,1,17,3999,2812.86,3319.17,0,1000,2999,2109.47,2489.17,703.39,No,0,703.39,GT,Yes,703.39,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2108991000088,"Bypass Police Chowki, Mumbai",RDTGC01,"TELECOM GOODS CORP.",Dehradun,Uttarakhand,331951,"Universal Knowledge World DDUN",B084DWH53T,"Echo Dot 4th Gen Black",Brownie,G091AA05041301XJ,2020-12-11,2020-12-11,BAU,,0,1,0,17,4499,3164.55,3734.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2107991000399,"Village Navapura, Ahmedabad",RDTGC01,"TELECOM GOODS CORP.",Dehradun,Uttarakhand,497963,"BATRA ELECTRONICS",B084KSRFXJ,"Echo Dot 4th Gen Blue",Brownie,G091EU05038402CL,2020-12-11,2020-12-11,BAU,,0,1,0,17,4499,3164.55,3734.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",REDARMS,Redington,2107991000400,Bangalore,BHAWARBLR,"Bhawar Lifestyle",Bangalore,Karnataka,9089,"Channel 9",B084DWH53T,"Echo Dot 4th Gen Black",Brownie,G091AA0503860U2X,2020-12-11,2020-12-10,BAU,,0,1,0,17,4499,3164.55,3734.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,,,,,IMLARMS,IML,2008991000002,Kolkata,RDKDE1,"KD Electronics",Tinsukia,Assam,599040,"CAS COMPUTERS",B079QQZZJK,"Amazon FireTV stick 4K",Mantis,G070VM1393250EKL,2020-12-10,2020-11-13,BAU,,0,1,0,17,5999,4219.64,4979.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,,,,,IMLARMS,IML,2107991000047,Kolkata,RDKDE1,"KD Electronics",Kolkata,"West Bengal",184504,"Gadget Station",B079QQZZJK,"Amazon FireTV stick 4K",Mantis,G070VM1393330PPL,2020-12-09,2020-11-14,BAU,,0,1,0,17,5999,4219.64,4979.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,,,,,IMLARMS,IML,2107991000067,Kolkata,RDKDE1,"KD Electronics",Kolkata,"West Bengal",9147,"Bhagwati- South City Mall",B07ZZW86G4,"Fire TV Stick Lite",Sheldon,g071cq08036701ab,2020-12-10,2020-11-30,BAU,,0,1,0,17,2999,2109.47,2489.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,2020-12-11,2020-12-13,SCH11122010000488,"RE: FTV Promotion - Offer from 11th Dec 2020 to 13th Dec 2020",IMLARMS,IML,2004991000428,Mumbai,RDKDE1,"KD Electronics",Siliguri,"West Bengal",608160,"MAHABIR ELECTRONICS & CO",B0791YHVMK,"Fire TV Stick with All New Alexa Voice Remote","TANK L",G070L822927316HT,2020-12-11,2020-11-30,BAU,,0,1,1,17,3999,2812.86,3319.17,0,1000,2999,2109.47,2489.17,703.39,No,0,703.39,GT,Yes,703.39,"BAU Extended"
12,1,BAU,,,,,IMLARMS,IML,2107991000105,"Bypass Police Chowki, Mumbai",RDKDE1,"KD Electronics",Kolkata,"West Bengal",940372,"R.G. Cellulars- Golpark",B07ZZW86G4,"Fire TV Stick Lite",Sheldon,G071CQ0803740GRH,2020-12-10,2020-11-21,BAU,,0,1,0,17,2999,2109.47,2489.17,0,0,0,0.00,0.00,0,No,0,0,GT,Yes,0,"BAU Extended"
12,1,BAU,,,,,IMLARMS,IML,2103991000249,Kolkata,RDKDE1,"KD Electronics",Kolkata,"West Bengal",255620,"Bharat Electronic Trading Company",B0791YHVMK,"Fire TV Stick with All New Alexa Voice Remote","TANK L",G070L824015221D8,2020-12-08,2020-12-02,BAU,,0,1,1,17,3999,2812.86,3319.17,0,1000,2999,2109.47,2489.17,703.39,No,0,703.39,GT,Yes,703.39,"BAU Extended"
